,lat,lon,name
2591,49.2648997,-122.7770123,Sushi Kamizato
2592,49.2609848,-123.1007601,Burdock & Co
2593,49.1035002,-122.8004753,Ato Sushi Bar + Kitchen
2594,49.0387465,-122.2689565,The Old Spaghetti Factory
2595,49.2467393,-123.0899723,Say Mercy
2596,49.2546275,-123.1149411,Viet House
2597,49.1453453,-122.6477225,The Mad Italian Pizza
2598,49.1456683,-122.649101,Noma Sushi Japanese Restaurant
2599,49.1459005,-122.648707,Banchan Korean Bistro 반찬
2600,49.1457941,-122.648455,Hashtag Donair
2601,49.145951,-122.648768,strEATS
2602,49.1460667,-122.6489733,willoughby chicken & BBQ
2603,49.1463738,-122.6492112,Woking Dragon
2604,49.0581186,-122.38053,Truckin' BBQ
2605,49.2811031,-123.121914,Poke Time
2606,49.2789055,-123.123806,Street Auntie Aperitivo House
2607,49.2668003,-123.0039686,Grand Chinese Restaurant
2608,49.258542,-123.1149181,The Firewood Café
2609,49.2589022,-123.1152483,Tropika
2610,49.2644636,-123.180771,The Eatery
2611,49.2637105,-123.2095826,Four Olives Restaurant
2612,49.2637079,-123.2097195,Sun Sushi
2613,49.0370424,-122.8014523,Kiki's Restaurant
2614,49.3801644,-123.3444249,Artisan Eats Café & Fine Foods
2615,49.0532379,-122.8007743,Punje Spice Indian Restaurant
2616,49.0533325,-122.8007621,Hanaya Japanese Restaurant
2617,49.0558952,-122.8050836,面子 Menz Noodle House
2618,49.0558006,-122.8052848,Eggcetra Breakfast Cafe
2619,49.0450786,-122.7945664,Maple Sushi Japanese Restaurant
2620,49.0450548,-122.7943651,Red Rose Restaurant
2621,49.0449381,-122.791925,KW Gardens Restaurant
2622,49.0448048,-122.7916738,Horhay Tex-Mex
2623,49.0472575,-122.7976578,Delhi delite indian cuisine & sweets
2624,49.0466542,-122.7985618,Phở Sunrise
2625,49.046193,-122.7959589,Alberto's Pizza in South Surrey White Rock
2626,49.0428409,-122.7797211,Meltwich Food Co.
2627,49.3800545,-123.331355,Tuk-Tuk Bowen
2628,49.3795073,-123.334536,Doc Morgan's Pub & Restaurant
2629,49.0555481,-122.8849943,Beecher Place
2630,49.0522917,-122.8851354,Hooked Fish Bar
2631,49.0524622,-122.8849932,Cotto Al Mare
2632,49.0521361,-122.8844112,Red Baron Restaurant
2633,49.2914872,-123.1351782,Chung Chun
2634,49.1777179,-123.1276029,MeetRice Noodle
2635,49.2612114,-123.0976093,Sprezzatura
2636,49.2647216,-123.1006324,Como Taperia
2637,49.2642424,-123.1703112,Great Wall Mongolian BBQ
2638,49.2643924,-123.1782983,Jun Sushi
2639,49.2643496,-123.1765555,Strike
2640,49.264355,-123.176937,Colony
2641,49.1779433,-123.121764,Hot-Star Large Fried Chicken
2642,49.1052045,-122.6623269,Akedo Showten Ramen+Gyoza
2643,49.2874441,-123.128832,Dae Bak Bon Ga
2644,49.2562688,-123.0892973,The Peri Peri Shack
2645,49.2660335,-123.084463,Steve's Poké Bar
2646,49.2890079,-123.1319031,Tå Bom Korean Cuisine
2647,49.2910088,-123.1344607,Noodle Arts
2648,49.2898568,-123.1376523,The Basic
2649,49.286742,-123.14224,CRAFT Beer Market
2650,49.0491106,-122.289464,Tom Khao Thai Cuisine
2651,49.1694,-122.914908,Greek Fellas Restaurant
2652,49.1047611,-122.6609055,Pizza Factory
2653,49.0482761,-122.2905575,Bow & Stern
2654,49.2016654,-122.912995,Pizza Garden
2655,49.2094288,-122.9330668,Sushi Koharu
2656,49.2821104,-122.799473,Kulinarya
2657,49.2819039,-122.800862,Copa Cafe
2658,49.0492094,-122.3390775,The Spice Route
2659,49.0497174,-122.3398758,New Saigon Vietnamese Cuisine
2660,49.0663981,-122.3802612,Brodeur's Bistro
2661,49.2914802,-123.1356915,Holy Guacamole
2662,49.249426,-122.8923971,Sushi California
2663,49.2282463,-122.998374,Mui Garden Restaurant
2664,49.2850507,-123.1258114,Kozoo
2665,49.2609085,-123.1382643,Fiore
2666,49.2601931,-123.1389468,Café Crêpe
2667,49.0902825,-123.0845074,Sapporo Kitchen
2668,49.3073887,-123.0322149,Tour de Feast
2669,49.3741471,-123.2730851,Bay Moorings - Horseshoe Bay
2670,49.1840693,-123.1267852,Pacific Plaza Food Court
2671,49.2812041,-123.014997,Double One Chinese Restaurant
2672,49.2812046,-123.015149,Chakra Indian Restaurant
2673,49.2811638,-123.0051177,Don Oso's Restaurant
2674,49.1542799,-122.969517,Kwantlen Pizza
2675,49.2827572,-123.123139,JOEY Burrard
2676,49.2815936,-123.123754,Earls
2677,49.1633285,-123.136336,Memory Corner
2678,49.0309591,-122.8678622,Sakuya Sushi
2679,49.2553852,-123.1153376,Baghven
2680,49.0270076,-122.8013635,Grounds & Greens Cafe
2681,49.0259086,-122.8009751,Fishin' Chips
2682,49.0258664,-122.8019648,Nami Japanese Restaurant
2683,49.2770401,-122.8489166,Aroy Thai
2684,49.2192336,-122.950868,Chicko Chicken
2685,49.2638339,-123.1137006,Mr. Japanese Curry
2686,49.237956,-123.0651979,Viet Mama Cafe
2687,49.281185,-123.132227,Neptune Chinese Kitchen
2688,49.2847774,-123.1168853,Joyeaux Café and Restaurant
2689,49.2756342,-123.1352873,Hoshi
2690,49.128082,-122.8449674,Ambar Surrey Dhaba
2691,49.1805278,-123.13485,Double Double
2692,49.2602034,-123.1146941,Quan Ju De Beijing Duck House
2693,49.263552,-123.1177539,Tractor
2694,49.26345,-123.1195717,Pokedoki
2695,49.263187,-123.1252458,YuShang Hot Pot
2696,49.2631934,-123.1255249,Gyu-Kaku Japanese BBQ
2697,49.2635941,-123.128255,Saucin Staples
2698,49.2633037,-123.12974,Salmon n' Bannock
2699,49.2632648,-123.130013,Tomokazu
2700,49.2679557,-123.1505685,La Routa Pizzeria
2701,49.2682772,-123.1539631,Pacific Poke
2702,49.19214,-122.7562936,Sushi Zion
2703,49.1194864,-122.664838,Big Star Sandwich Co.
2704,49.2507921,-122.8925555,Kokoro Tokyo Mazesoba
2705,49.2393104,-122.963459,Mezze uyghur cuisine
2706,49.2596044,-123.001938,The Keg
2707,49.2753425,-123.1211166,Bistro Sakana
2708,49.275246,-123.120775,Minami
2709,49.2755974,-123.120309,Hula
2710,49.1627841,-122.9751117,Morrison's Grill
2711,49.1715903,-122.9471413,Shaw Donair Bites Ltd
2712,49.0914907,-123.087264,Niagara Falls Resaurant
2713,49.1654248,-122.6646457,Chopped Leaf
2714,49.2196157,-122.6569388,Chopped Leaf
2715,49.0416362,-123.0830145,De Dutch
2716,49.0407321,-123.087224,Simply Pho
2717,49.040982,-123.0897646,
2718,49.2336425,-123.034517,Joojak
2719,49.2327454,-123.0327729,Fresh Legend
2720,49.2876624,-123.1155926,Rogue Kitchen & Wetbar
2721,49.2191148,-122.950565,Y Sushi
2722,49.2636891,-123.2080917,Bella Roma
2723,49.2743885,-123.1309865,Auto Strada
2724,49.1048822,-122.6518089,Fresco Pizza & Wings
2725,49.1445176,-123.0924467,Sambal Coconut Malaysian Szechuan Cuisine
2726,49.2889319,-123.139514,Sushi Aboard
2727,49.2893872,-123.1383867,Olympia Pizza & Pasta Restaurant
2728,49.2911324,-123.136202,Pho Q&M
2729,49.2910034,-123.1363894,ChiMec Fried Chicken & Burger
2730,49.2889396,-123.1312094,Kazami Japanese Restaurant
2731,49.2874292,-123.1288956,Good Dogs Plant Foods
2732,49.0464166,-122.777239,Islands Cafe
2733,49.0457905,-122.7772241,S+L Kitchen & Bar
2734,49.0467638,-122.7752359,Kin Thai Kitchen & Bar
2735,49.046453,-122.7753695,De Dutch
2736,49.0464573,-122.7758954,Blaze Pizza
2737,49.2812927,-123.0280561,Motonobu Udon
2738,49.2808947,-123.01357,Peaked Pies
2739,49.2808614,-122.999344,Suren
2740,49.1703708,-123.1448644,Free Bird Table & Bar
2741,49.179116,-123.1361016,Baoguette Vietnamese Bistro
2742,49.2492207,-122.8585833,Ethno Restaurant Vayat
2743,49.2492298,-122.858843,Khob Khun Thai Cuisine
2744,49.2487268,-122.8601488,South Castle Korean Restaurant
2745,49.280924,-122.8505391,BoatHouse
2746,49.2720535,-122.7890489,Bombay
2747,49.2680441,-123.1573309,Browns Social House
2748,49.2682325,-123.16698,The Naam
2749,49.2383705,-122.96641,Hart House Restaurant
2750,49.169084,-123.1339168,Obanhmi
2751,49.1784696,-123.1279036,Chef Pin
2752,49.193049,-123.1296898,Uno Beef Noodle
2753,49.1921742,-123.128384,Shibuyatei Japanese Restaurant
2754,49.1919486,-122.7878725,Chuihong
2755,49.2278826,-123.0034935,Tendon Kohaku
2756,49.2283275,-123.0030509,Kokoro Tokyo Mazesoba
2757,49.2643544,-123.1762496,Sahel
2758,49.2311346,-123.008544,Pizza Factory
2759,49.2900459,-123.116951,De Dutch
2760,49.3211676,-123.0730131,Eighties Restaurant
2761,49.322223,-123.073174,Tehran Nights Restaurant
2762,49.2807022,-123.131961,Stepho's Greek Restaurant
2763,49.2802104,-123.1311973,Denny's
2764,49.2623317,-123.0897281,Pizzeria Barbarella
2765,49.2621886,-123.0707974,Broadway Station Sushi
2766,49.235596,-123.03883,Paramount BBQ Restaurant
2767,49.2228919,-122.9841704,White Spot
2768,49.2809202,-123.012712,Osaka Sushi
2769,49.2809241,-123.013423,Portobello Ristorante
2770,49.2812366,-123.0192871,Phở Pasteur Restaurant
2771,49.0563471,-122.8043579,Damiko Sushi
2772,49.0599661,-122.804148,Panda Szechuan Chinese Restaurant
2773,49.0604379,-122.8046596,Cactus Club Cafe
2774,49.0611306,-122.801846,The Keg
2775,49.0467615,-122.7985439,Yamako Japanese Restaurant
2776,49.279771,-123.129926,The Basic
2777,49.1396788,-123.1376287,Gami Sushi
2778,49.1399454,-123.1373987,Pho Khang
2779,49.1392429,-123.1383552,Tino's Pizza
2780,49.2848592,-123.0659373,Aleph Eatery
2781,49.2174667,-122.964601,Hi Genki
2782,49.1819952,-123.06961,Pearl House Richmond
2783,49.1759868,-122.801738,D-Plus Pizza
2784,49.1049794,-122.6519843,Kalma Family Restaurant
2785,49.2809639,-123.122118,Tendon Kohaku
2786,49.2637024,-123.110754,Cafe Tica
2787,49.2645868,-123.115082,La Routa Pizzeria
2788,49.2647518,-123.1150811,Sushi Bang
2789,49.2310623,-123.0067,HiFive Chicken
2790,49.1757594,-122.801774,Swagat Indian Sweets & Restaurant
2791,49.2176091,-122.64407,Sangam Indian Cuisine・Catering・Pizza Time
2792,49.2798058,-122.793455,Lee Garden
2793,49.3161959,-122.9682354,Momiji Japanese Cuisine
2794,49.1620182,-122.658642,Freshii
2795,49.1620887,-122.6589154,Chitos Chicken & Beer
2796,49.2826581,-122.8253857,Vera's Burger Shack
2797,49.2823076,-122.82614,Freshslice Pizza
2798,49.2754223,-123.069259,Britannia Sushi
2799,49.2753733,-123.0692594,Bonbay Kitchen and Bar
2800,49.0528126,-122.880841,Fong's Eatery
2801,49.0526999,-122.883046,Harbour House Restaurant
2802,49.0528305,-122.882404,Crescent Beach Bistro
2803,49.0446936,-122.7936552,Golden Lion Restaurant
2804,49.1071092,-122.734777,The Vault
2805,49.0573041,-122.8007329,Showshaa - The Modern Taproom
2806,49.0528614,-122.880978,The Cabin Restaurant
2807,49.0459091,-122.7933684,Crispy Falafel
2808,49.1876258,-122.8459699,White Spot
2809,49.1967314,-122.8456602,Sumerian Grill
2810,49.1970164,-122.8462529,Alebi African Cuisine
2811,49.1925895,-122.8456456,Round-Up Cafe
2812,49.1967391,-122.8459387,Goto Moto & Huong Que
2813,49.1967353,-122.8460612,Taqueria Jalisco Mexican Restaurant
2814,49.1913473,-122.8086585,Mek's Delight
2815,49.1650525,-122.799192,Prairie Cafe
2816,49.1575909,-122.7801401,Inchin's Bamboo Garden
2817,49.1650157,-122.799088,Ruben's Restaurant & Food Store
2818,49.1149175,-122.6802485,Chili House Restaurant
2819,49.0030343,-122.573213,Glass House Estate Winery
2820,49.2805045,-122.97759,Pho 101
2821,49.2805024,-122.977465,Peking Restaurant
2822,49.2805863,-122.9765802,Cotto Enoteca Pizzeria
2823,49.2715315,-123.0694076,Merci Beaucoup Cafe
2824,49.2760388,-123.0696857,Windjammer Restaurant
2825,49.276314,-123.0693487,Zawa Restaurant
2826,49.2681011,-123.0694672,Kojima Sushi
2827,49.2666619,-123.0007123,OEB Breakfast Co.
2828,49.2504434,-123.034372,Dami Sushi & Korean Restaurant
2829,49.0613465,-122.800062,Krishnas Curry and Crepes House
2830,49.1781487,-123.121683,Good Bowl
2831,49.2793936,-123.123503,Lucha Libre Taqueria
2832,49.2781726,-122.8071838,M Cafe
2833,49.2023953,-122.9126449,Hyack Sushi
2834,49.20324,-122.9074639,Columbia Street Sandwich Company
2835,49.233586,-123.0653188,Sumi Korean Restaurant
2836,49.2386936,-123.065199,Hẻm 377
2837,49.2810385,-123.1151572,Acquafarina
2838,49.2660772,-123.2485788,Browns Crafthouse
2839,49.2640311,-123.176224,Haidilao Hot Pot
2840,49.2642236,-123.168976,Me + Crepe
2841,49.2642236,-123.1690861,Ramen Densetsu
2842,49.2642344,-123.169477,Rice and Noodle
2843,49.2642354,-123.1702069,Yakiniku on 9th
2844,49.2453554,-122.893169,Ajuker Fried Chicken
2845,49.1787192,-123.1349005,Yuan's Garden Restaurant
2846,49.2400109,-123.053597,chefhyve
2847,49.3236111,-123.108246,Sushi Town
2848,49.1872021,-123.124248,Lollipot
2849,49.1765898,-122.780735,Thali Sweets & Restaurant
2850,49.2266887,-122.9936068,Pokey Okey
2851,49.1978551,-122.977438,White Spot
2852,49.0502823,-122.3260169,Wok Box
2853,49.0502221,-122.3260134,Sushi Nine
2854,49.2636959,-123.2087572,Hime Sushi
2855,49.0580961,-122.46955,Aldergrove Indian Bistro
2856,49.3165961,-122.9693349,Ingrain
2857,49.0513645,-122.6921175,Pizza Hut
2858,49.3284823,-123.155004,Mani
2859,49.2678238,-123.0026664,Basil Box
2860,49.3345055,-123.1801335,Feast The Neighbourhood Table
2861,49.3345678,-123.1803632,The Red Lion Bar & Grill
2862,49.3347387,-123.1811112,Dundarave Sushi
2863,49.3284362,-123.1635501,Raku Japanese Kitchen
2864,49.328752,-123.1609555,Tenton Ramen & Tonkatsu
2865,49.2828996,-123.091936,Dosanko Restaurant
2866,49.1259531,-123.1859245,Anar
2867,49.1875616,-123.1286313,Grandma Liu Hot Pot
2868,49.1235032,-123.1823964,Kove Kitchen
2869,49.1234754,-123.1821433,Kari House Restaurant
2870,49.1252783,-123.1838416,Ora Sushi
2871,49.1253431,-123.1835652,Cannery Café
2872,49.1331758,-123.1818109,Hoke Poke
2873,49.2267065,-122.992884,Obanhmi
2874,49.2154646,-122.988305,Sasaya Bistro
2875,49.2190218,-122.9500098,Pho 68
2876,49.2184665,-122.949943,Pizza Hut
2877,49.2767003,-122.7947721,Pho 99
2878,49.1536942,-123.157388,Bamboo Express
2879,49.1922427,-123.13247,Sushi Kiwami
2880,49.3123412,-123.0774404,Pho Bon Mua
2881,49.3095955,-123.078759,JOEY Shipyards
2882,49.3138087,-123.0784124,Minemura Sushi
2883,49.169641,-122.812621,Nagoya
2884,49.169855,-122.812628,Lee's Express
2885,49.1659929,-122.8002619,De-Dutch Pannekoek House
2886,49.1651339,-122.799412,Non-Stop Pizza
2887,49.1699915,-123.136178,Chung Chun
2888,49.2763128,-123.0697102,Downlow Chicken Shack
2889,49.254363,-123.2362315,Chef Hung Taiwanese Beef Noodle
2890,49.1390181,-122.8894958,
2891,49.2791791,-123.11713,The Food Story Cuisine
2892,49.2278561,-123.003073,The Dolar Shop Burnaby
2893,49.0254625,-123.0678604,Chopped Leaf
2894,49.2391578,-122.963032,Safari Snack House
2895,49.1643462,-122.7960114,Denny's
2896,49.2478791,-122.9401323,El Comal Mexican Food
2897,49.2631506,-123.1216282,Meat & Bread
2898,49.2504077,-123.0762609,House of Dosas
2899,49.2787696,-122.7976283,Togo Sushi
